video_id,title,publish_time,channelId,channel_title,category_id,trending_date,views,likes,comment_count,comments_disabled,ratings_disabled,description
BDLK4gc9wTo,"THE BOSS LADY (New Movie) Maurice Sam, Chinenye Nnebe, Chioma Nwaoha 2023 Nigerian Nollywood Movie",2023-04-18T17:00:05Z,UCzKrLr1ZD1uds-7c7vaSjVA,Uche Nancy tv,22,23.27.04,1118062,13632,1004,False,False,"THE BOSS LADY (New Movie) Maurice Sam, Chinenye Nnebe, Chioma Nwaoha 2023 Nigerian Nollywood MovieSUBSCRIBE NOW https://www.youtube.com/channel/UCzKrLr1ZD1uds-7c7vaSjVA?sub_confirmation=1Get ready to be entertained...SUBSCRIBE NOW https://www.youtube.com/channel/UCzKrLr1ZD1uds-7c7vaSjVA?sub_confirmation=1Welcome to Uche Nancy YouTube Channel. Stream and Enjoy Best of Nollywood Movies with your favourite artists here on Uche Nancy TV YouTube channel. SUBSCRIBE NOW to stay updated on all latest Nollywood movies.Kindly LIKE & FOLLOW OUR NEW FACEBOOK PAGE https://web.facebook.com/100085620411212FOLLOW ON TikTok https://www.tiktok.com/@uchenancytvJOIN US ON TELEGRAM https://t.me/uchenancymoviesJOIN OUR DISCUSSION ROOM  https://t.me/joinchat/SYuKxuGFceBhMGE0Click here 👇🏿 to SUBSCRIBE NOW https://www.youtube.com/channel/UCzKrLr1ZD1uds-7c7vaSjVA?sub_confirmation=1DO NOT FORGET TO HIT THE NOTIFICATION 🔔 BELL ICON to STAY NOTIFIED ON ALL OUR NEW MOVIES.#Nigerianmovies​​ ​​#Nollywoodmovies #Latestmovies​​ #2023movies #mauricesam #thebosslady#uchenancytv #chiomanwaoha #chinenyennebe@UcheNancytv"
9ZddUy3ml54,Brighton v Manchester United | Key Moments | Semi-Final | Emirates FA Cup 2022-23,2023-04-23T18:41:33Z,UCChcWqwYXCEs657MQ00qVWA,The Emirates FA Cup,17,23.27.04,2512192,24369,975,False,False,Watch the key moments from Brighton & Hove Albion v Manchester United in the Semi-finals of the Emirates FA Cup.Follow @EmiratesFACup on Twitter for in-game highlights and match updates!https://twitter.com/emiratesfacupSubscribe:https://www.youtube.com/thefacupTo find out more about The FA Cup visit:https://www.TheFA.com/EmiratesFACupThe FA Cup on Facebook:http://www.facebook.com/TheFACupThe FA Cup on Instagram:http://www.instagram.com/emiratesfacup/The FA Cup on Tiktok:https://www.tiktok.com/@emiratesfacup
OSBan_sH_b8,Davido - UNAVAILABLE (Official Video) ft. Musa Keys,2023-04-11T16:00:10Z,UCQJOYS9v30qM74f6gZDk0TA,DavidoVEVO,10,23.27.04,8868651,195011,13791,False,False,"Davido - UNAVAILABLE (Official Video) ft. Musa KeysListen to the new album ‘Timeless’: https://davido.lnk.to/timeless----------------------------------Follow Davido:TikTok: https://www.tiktok.com/@davidoInstagram: https://instagram.com/davido   Twitter: https://twitter.com/davidoFacebook: https://www.facebook.com/davidoofficial2Website: https://iamdavido.com----------------------------------Lyrics:BaddestYa know!Ehh ehh ehh ehh ehhTune in to kings of songs and bluesInitiating rage processI’m unavailable(Unavailable)Dem no dey see me(Dem no dey see me)I’m unavailable(Unavailable)Dem no dey see me(Dem no dey see me)I’m unavailable(Unavailable)Dem no dey see me(Dem no dey see me)I’m unavailable(Unavailable)Dem no dey see me(Dem no dey see me)And I sorry for who(Who)Who wan gbe my matter so ri(So ri)I'm only human(Human)So make nobody para o(Para o)Say I carry woman(Woman)Shey na man wey I for carryFuck all the rumoursAnd e get when I talk say I be pastor HmmmmGe GeIf you know you know oPicker oneIf it's not owo o(I cant talk)Cosl owo ni koko(Ko ko ko)I dey dey your deyMe I dey for the dey I am unavailableI’m unavailable (Unavailable)Dem no dey see me (Dem no dey see me) I’m unavailable (Unavailable) Dem no dey see me (Dem no dey see me) I’m unavailable (Unavailable) Dem no dey see me (Dem no dey see me) I’m unavailable (Unavailable) Dem no dey see me (Dem no dey see me) ... Dem streets be complicating my life I dont have no time, sana!Come see me shiningGot too many birds on my IG I’mChanging my lifeI got my momma proud innitShe kept me goingThis fame took all my freedom omo Cause i’m aBig propellerSave your rumours I kill coachellas I’m unavailable (Unavailable) Dem no dey see me (Dem no dey see me) I’m unavailable (Unavailable) Dem no dey see me (Dem no dey see me) I’m unavailable (Unavailable) Dem no dey see me (Dem no dey see me) I’m unavailable (Unavailable) Dem no dey see me (Dem no dey see me) ---------------------------------- #Davido #UNAVAILABLE #Timeless"
ESjHEVfPZ04,If people ran instead of flew.,2023-04-18T21:09:19Z,UCb8vrqP8Z7Oz9ZTYvUtjUHQ,Daniel LaBelle,23,23.27.04,14352575,540454,2240,False,False,Watch behind the scenes of the guy in the background watching me: https://www.youtube.com/shorts/C3bwMfMhKIs
6K5XD84Mf-o,GOLDEN BUZZER is one of the BEST VOICES Simon's ever heard | Auditions | BGT 2023,2023-04-16T19:40:39Z,UCUtZaxDF3hD5VK4xRYFBePQ,Britain's Got Talent,24,23.27.04,5563418,119412,7383,False,False,"His voice is just HEAVENLY!Malakai Bayoh sings the most angelic rendition of 'Pie Jesu', moving the Judges to tears and leading to a Golden Buzzer from Simon Cowell.See more from Britain's Got Talent at http://itv.com/BGTSUBSCRIBE: http://bit.ly/BGTsubFacebook: http://www.facebook.com/BGTTwitter: http://twitter.com/BGTInstagram: https://www.instagram.com/bgt/TikTok: https://www.tiktok.com/@bgt"
HGNbqPXLn5U,21 April 2023,2023-04-21T08:56:13Z,UCSkQTaT1wFrmPCK5d-Zr2Ng,Awinja Nyamwalo - Jacky Vike,24,23.27.04,93385,1968,333,False,False,
pf5mKM1CjrM,When I did the superbowl dance in Brussels with Anae #youtubeshorts #shorts,2023-04-11T15:05:51Z,UCtH1VRIJjMHYkGsBQ_7JHrA,Enola Bedard,22,23.27.04,7439162,0,2263,False,True,
5T1sBKbtOyg,Perfect #beatbox #tiktok,2023-04-08T07:57:03Z,UCdX5KXiCTPYWYZscfphgQ4g,BeatboxJCOP,24,23.27.04,45069211,0,2438,False,True,
n7c1o06oTWI,Chelsea v Brentford (0-2) | Highlights | Premier League,2023-04-26T23:00:30Z,UCU2PacFf99vhb3hNiYDmxww,Chelsea Football Club,17,23.27.04,433255,5097,1112,False,False,"Highlights from Chelsea's 2-0 Premier League defeat against Brentford at Stamford Bridge.Download Chelsea FC's official mobile app for EXCLUSIVE content: http://che.lc/5thstand---Subscribe to our channel here: http://che.lc/youtube---For all the latest updates, team news and launches, visit:http://che.lc/YTwebsiteABOUT CHELSEA FOOTBALL CLUBFounded in 1905, Chelsea Football Club has a rich history, with its many successes including 5 Premier League titles, 8 FA Cups and 2 Champions Leagues, secured on memorable nights in Munich and Porto. Famous former Blues include Peter Osgood, Gianfranco Zola, Frank Lampard, John Terry, Didier Drogba & Eden Hazard."
-y4G4Lr5r90,A BIG THREE POINTS 🔥 | Nottingham Forest 0-2 Man Utd | Highlights,2023-04-16T21:00:00Z,UC6yW44UGJJBvYTlfC7CRg2Q,Manchester United,17,23.27.04,2280943,55745,1646,False,False,Watch the highlights of our win against Forest which moves United up to third place in the Premier League! 🙌▶️ Subscribe to Manchester United on YouTube at http://bit.ly/ManU_YT📲 Download the Man Utd app: http://manutd.co/F4c💻 Visit Manchester United: http://www.manutd.com🛒 Shop your favourite United attire: https://bit.ly/3s9uTW7#MUFC
Ztz09iCbEH8,Castagne Seals Huge Leicester Win | Leicester City 2 Wolves 1 | Premier League Highlights,2023-04-22T21:00:11Z,UCBkRQtxofyXr09mWtgoUUqw,Leicester City,17,23.27.04,357566,5561,161,False,False,"SUBSCRIBE now to Leicester City on YouTube. Hit the bell to get notifications on our latest uploads!  Twitter: http://www.twitter.com/LCFCInstagram: http://www.instagram.com/LCFCFacebook: http://www.facebook.com/LCFCTikTok: https://www.tiktok.com/@lcfcWeb: https://www.lcfc.com About the official Leicester City YouTube channel: Here you will find all the latest videos from Leicester City, including Premier League goals, highlights, behind-the-scenes footage, training and much more."
rgOyb4CO_g0,Bournemouth 0-4 West Ham | Fornals Scorpion Kick Secures Hammers Victory | Premier League Highlights,2023-04-23T21:00:18Z,UCCNOsmurvpEit9paBOzWtUg,West Ham United FC,17,23.27.04,476738,8597,195,False,False,Watch the highlights from West Ham’s Premier League trip to Bournemouth.► Subscribe: http://bit.ly/1QALxTA► Follow us on TikTok: https://www.tiktok.com/@westham?lang=en► Follow us on Instagram: https://instagram.com/westham► Follow us on Twitter: http://www.Twitter.com/westham► Like us on Facebook: http://www.facebook.com/westham► Visit our official website: http://www.whufc.com► Buy tickets: http://www.whufc.com/Tickets/Match-Tickets
-C3ii8VFdrs,this looks so weird 😂 floating challenge #shorts,2023-04-05T22:44:10Z,UCJ15Zl-v8-ghTgEOTpxHdGw,The East Family,24,23.27.04,3466514,81585,976,False,False,May or may not have left a mark on this wall 😂 Haha these are fun tag us in all of the challenges you see!!#couples #challenges #couplechallenge #family #marriage
ujzPey9h7Uw,WHEN YOUR DRAWING in Real Life (part 2) #shorts,2023-04-12T12:51:51Z,UCNRl8nOCoUvki2FNFxQZgEg,dednahype,23,23.27.04,54944840,1381322,1475,False,False,#shorts
lobByNPDkHc,SURPRISING MY TWIN WITH HIS DREAM PET!!,2023-04-26T10:46:27Z,UCbp9MyKCTEww4CxEzc_Tp0Q,Stokes Twins,22,23.27.04,3888096,271530,12483,False,False,I surprised my twin with his dream pet after we lost our last one :(
jKGBNxHLo1g,Three Thousand Years of Longing   shorts 1/3 #shorts #film #movie,2023-04-14T11:59:42Z,UC82BJTKEvcNMfij2RH6FtZg,Maroon Recap,1,23.27.04,8580856,338075,284,False,False,"Summary:  A lonely scholar, on a trip to Istanbul, discovers a Djinn who offers her three wishes in exchange for his freedom.Movie name:Three Thousand Years of Longing    Director        George Miller    Writers        George Miller,Augusta Gore,A.S. Byatt    Stars        Tilda Swinton,Idris Elba,Erdil YasarogluPopular videos：[Maroon Recap] 38-year-old Yummy Mummy Falls in Love with 20-year-old College Student                               https://youtu.be/2uAQqLJk768[Maroon Recap] Single Mom Spends 3 Days in Love with a Murderer and Reunited after 25 Years                                https://youtu.be/6kwdnwjqKwI[Maroon Recap]Tall Beauty Falls in Love with 4'5 Man Who Conquers Her Love with Words                               https://youtu.be/AySDPDAoJ4o [Maroon Recap] Wife Cheats on Handsome Young Man but Husband Finds Out                     https://youtu.be/dZjEzEW1iVc[Maroon Recap] Single Mother Wakes up with a Male Penis in Her Lower Half and Finds True Love                            https://youtu.be/ZjsAyTMn4OI  #fantasy  #romance #drama   #film #movie"
HKWMvPULdLs,Vardy Strike Earns Point | Leeds United 1 Leicester City 1 | Premier League Highlights,2023-04-25T23:00:05Z,UCBkRQtxofyXr09mWtgoUUqw,Leicester City,17,23.27.04,127984,2553,96,False,False,"SUBSCRIBE now to Leicester City on YouTube. Hit the bell to get notifications on our latest uploads!  Twitter: http://www.twitter.com/LCFCInstagram: http://www.instagram.com/LCFCFacebook: http://www.facebook.com/LCFCTikTok: https://www.tiktok.com/@lcfcWeb: https://www.lcfc.com About the official Leicester City YouTube channel: Here you will find all the latest videos from Leicester City, including Premier League goals, highlights, behind-the-scenes footage, training and much more."
DCcgoLLoeVA,Cemania na Lizz Waruguru wa mĩaka 93 agĩtũtarĩria ũrĩa mũtũrĩre wake wa mĩaka 17 rũraya watariĩ,2023-04-20T17:00:12Z,UCZlNMLTVNxzwB0axilK-rDw,Inooro TV,25,23.27.04,61047,576,84,False,False,
mMIBrLJLVa8,"Wait for it. 👀 (via joebb825/TT, brookemcenaney/TT) #shorts",2023-04-18T19:00:14Z,UCqQo7ewe87aYAe7ub5UqXMw,House of Highlights,17,23.27.04,14732410,240035,1316,False,False,He made it look effortless. 🔥👀 NBA X CREATOR MERCH DROP! CHECK IT OUT - https://hoh.world/k3l  📌 Follow HoH Instagram: https://www.instagram.com/houseofhighlights📌 Follow HoH TikTok: https://www.tiktok.com/@houseofhighlights#HouseofHighlights #NBA
biPKMNpY-bc,СЕРДЕЧКУ БОЛЬНО СТАЛО...НЕ ПОСТУПАЙТЕ ТАК😪🐶💔,2023-03-31T10:18:48Z,UCXmseTCR4w5q36pupOJKegw,Chapitosiki,24,23.27.04,80893354,1883319,21175,False,False,"Всем привет, вы на канале Chapitosiki! Чапи и Тося очень дружные, даже если у одной из милых таксиков упало настроение, вторая обязательно ей поднимет его, и хозяевам поднимет. Но кто поднимет настроение поднимателю? Сердечку больно стало, как поступили с собачкой - не поступайте так! Новые видео про милых собачек Чапитосиков. Что же произошло в этот раз - скорее смотрите!ЗАКАЗЫВАЙ ИГРУШКУ ЧАПИТОСИКИ НА ОФИЦИАЛЬНОМ САЙТЕ: https://chapitosiki.com/ИГРАЙ В ЧАПИТОСИКОВ 👉🏻 PLAY CHAPITOSIKI GAME: http://pimpochka.games/chapitosikiСЛУШАЙ ТРЕК ТЫ НА РЕПИТЕ: https://zvonko.link/14777DA🐶ЧАПИТОСКИН ВКОНТАКТЕ: https://vk.com/chapitosinka🐶ЧАПИТОСКИН TIK TOK https://vm.tiktok.com/ZSJ7saYCy/ 🐶ЧАПИТОСКИН TELEGRAM: https://t.me/chapi_tosya🐶ЧАПИТОСКИН RUTUBE: https://rutube.ru/channel/24282446/🐶ЧАПИТОСКИН OZON моменты: https://ozon.ru/user/chapi_tosya?from=share_iosСотрудничество и реклама: chapitosiki@wildjam.ru#чапитося #dog #shorts #собаки"
w5N5rsCJeHc,Wolves put two past Palace | Wolves 2-0 Crystal Palace | Highlights,2023-04-25T22:54:15Z,UCQ7Lqg5Czh5djGK6iOG53KQ,Wolves,17,23.27.04,274786,4379,122,False,False,"Wolves made it three home wins on the bounce in the Premier League with a 2-0 victory against Crystal Palace.An early Joachim Andersen own goal set Julen Lopetegui’s men on their way, before Ruben Neves’ penalty secured the points late on."
WFPXcrelgHg,🚀 Toby ROCKETMAN in Basel #storror #parkour,2023-03-29T17:09:00Z,UCdPui8EYr_sX6q1xNXCRPXg,STORROR,17,23.27.04,15601109,269945,2973,False,False,
XZDIED2v4x0,J.C.M   VICTORY SUNDAY,2023-04-23T13:54:39Z,UCJKD_BcIzb6N9b6dZTsU2Xw,muthee kiengei,24,23.27.04,53120,1054,56,False,False,#worship  #praise
M3L_zsHjomo,🖤❤️ Respect Jeremie Frimpong 🫶,2023-04-15T15:40:18Z,UCSMZmPVql528Cph9WPvt0GA,Bayer 04 Leverkusen,17,23.27.04,14182873,623623,4242,False,False,What a nice gesture! #shorts #werkself #b04 #bayer04 Become part of the #B04 #Werkself and activate the bell ▶ https://zly.de/ath/B04Bayer 04 Leverkusen on social media:Website ▶ https://www.bayer04.de/Instagram ▶ https://www.instagram.com/bayer04fussball/Facebook ▶ https://www.facebook.com/bayer04fussballTwitter ▶ https://twitter.com/bayer04fussballSnapchat ▶ https://www.snapchat.com/add/bayer04snapsTikTok ▶ http://www.tiktok.com/@bayer04 Soundcloud ▶ https://soundcloud.com/werkself-podcastLinkedIn ▶ https://www.linkedin.com/company/bayer-04-leverkusen/
JdE8Hc70ids,This pit bulls got incredible restraint 😳 protect his brother is all he cares,2023-04-17T17:43:44Z,UCI4NZjPRltnvhVrR86gZGkg,DARKDYNASTYK9S,15,23.27.04,10124253,230122,1838,False,False,
2d2R5MPqG4w,Guy Smashes Car's Window to Rescue Dog,2023-04-04T12:00:03Z,UCYZKDmmS5NNIaiD6hlNWh7Q,DailyPicksandFlicks,24,23.27.04,30218619,444710,21371,False,False,"Subscribe For More Videos: http://bit.ly/DailyPicksAndFlicksYTLike Us On Facebook: https://bit.ly/2TL5eSLFollow Us On Twitter: https://bit.ly/3jPKtzGHave a video you want us to see? Submit it here: https://bit.ly/3jRbqDlHi and welcome to Daily Picks and Flicks – viral videos, funny pictures and odd news blog. We cover all the funny, interesting and strange stuff that is buzzing around the world. The weirder the better. Each day, we surf the web in an effort to find interesting, entertaining and unique videos, pictures and weird news stories. If you like what you find here, please recommend us to your friends. We already like you.All the videos on this channel have been properly acquired from their rightful owners. For licensing / permission to use: Contact - licensing(at)jukinmedia(dot)com"
fgudhKIaFGY,Eid Mubarak lakini msizime simu jameni,2023-04-21T06:57:25Z,UCkV3t4uxBsi8jYj3wjqooeQ,NJUGUSH TV,24,23.27.04,88475,2793,138,False,False,
1OHq1dc6YYo,Platform Ft Marioo - Ananipenda (Lyric Video),2023-04-14T04:00:01Z,UCm6BWe0wB3pylgZEhO-LrQQ,Platform,10,23.27.04,283568,5723,1151,False,False,Platform and Marioo present the Lyric video to Ananipenda.Available to Stream / Download: http://africori.to/ananipenda.oyd© 2023 Abbah MusicCHORUSAnanipenda Nikinuna nuna ananibembeleza AnanipendaMoyo ushazama kwake ety ameniweza VERSEWengi wanasema ni ushamba kupenda Ama kupendwa Ila Leo nataka niwaambie Wala sioni kama ni ushamba Kupenda usipopendwa Ila aah leo acheni niwaambieAkinuna siwezi kulala Moyo unaniumanakosa raha namuwaza yeyeNikinuna hawezi kulala Moyo unamuuma  anakosa raha ananiwazaAmeitawala akili namdhibiti anidhibiti eeeh alipo nipo nami nilipo yupo Ooh ananipenda CHORUS Ananipenda Nikinuna nuna ananibembeleza AnanipendaMoyo ushazama kwake ety ameniwezaVERSENami samaki ye ndo maji Nampatia nampatia Mi mwenyewe siwezi kula Yani chakula hakipitiHata nikikunywa maji Ananipatia ananipatia Aah kama sio mm niwapi angepata faraja anajiuliza aahEeeh na kama sio yeye niwapi Ningepata faraja mi najiuliza aah EehAnapendaga aah kila mara anione Eeh Alipo nipo nami nilipo yupo Aaah nasema  CHORUS Ananipenda Nikinuna nuna ananibembeleza AnanipendaMoyo ushazama kwake ety ameniwezaDistribution by Africori: http://www.africori.com#Platform #Marioo #Ananipenda
_tXe2EZcvaA,This is Why Boys are Obsessed with Me,2023-04-22T15:07:12Z,UCYzEMRKqrh01-tauv7MYyVQ,MSA previously My Story Animated,1,23.27.04,6014801,201203,12536,False,False,"Subscribe now to join our MSA family! Follow us on Instagram @my.story.animated for exclusive content, teasers for upcoming videos, and special giveaways. https://bit.ly/3jHDZ9AMake sure you also follow and like our Facebook page.  Want to meet MSA’s community? Join our Facebook group to get in touch with other people who are as passionate about us as you are and share with us how our stories changed your life. https://bit.ly/2VwcaqEIf you want to see exclusive memes and funny content that is short and WILL make your day brighter make sure to follow our Tiktok account https://bit.ly/3yoJ6jb"
Lubxrs-N4Go,Milly Chebby gets husband red handed #Akothewedding 😂😂🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2023-04-10T20:11:55Z,UCkV9PCA7E-WSSN9Px9kKj8A,Terence Creative,24,23.27.04,375919,6929,263,False,False,
4a2JF6JJzFU,We Got Arrested For Filming At The Airport!,2023-04-18T15:37:19Z,UCoxvnjTutXQ8jQPP9MAXfYw,Miss Trudy,22,23.27.04,186305,5408,4133,False,False,🛎Become a member of the Trudy Gang by subscribing to my channel and turning on the notification bell so that you never miss an upload:🔥🔥https://youtube.com/c/MissTrudyvlogs  🤝🏾Support the channel 🌈💎PAYPAL💎https://www.paypal.com/donate/?hosted_button_id=5AZAS5JSQX7EY🏅PATREON🏅https://www.patreon.com/user?u=32781594📲Connect with me on my socials:💖INSTAGRAM💖https://www.instagram.com/mistrudy/🖤TIKTOK🖤https://www.tiktok.com/@misstrudyofficial💙FACEBOOK💙https://m.facebook.com/misstrudy254/💜TWITTER💜https://twitter.com/misstrudy_💛SNAPCHAT💛https://t.snapchat.com/PqLDpCI1🖥️WEBSITE 🖥️https://trumedia.mailchimpsites.com/🤙🏼BUSINESS  INQUIRIES🤙🏼misstrudyafrica@gmail.com💚Trudygang merch💚https://misstrudyafrica.creator-spring.com/Mailing list 💌📪Mailing list: http://eepurl.com/gYA7p9
pzeYdLZX_bE,SAVE THE LIFE OF A LITTLE BOY #shorts,2023-04-21T06:00:16Z,UCNRl8nOCoUvki2FNFxQZgEg,dednahype,23,23.27.04,6353289,171856,356,False,False,#shorts
hNvnUlJ9gbk,仰望星空： 老公這是吃了熊心豹子膽了嗎？#shorts,2023-03-24T07:14:07Z,UCM9yZqLGr2iT__9gDfrQ4QA,段子高手,22,23.27.04,64910826,474830,709,False,False,段子手從藝術視角分享故事，品讀不一樣的人生經歷，歡迎關註及轉發！
-L4JxcmcGjU,Escondeu toda Comida 🍦,2023-04-08T14:07:00Z,UC371icpvZj2oQaocL0i9L-g,DUDU e CAROL,24,23.27.04,90433463,1498826,766,False,False,"A Carol chegou e o Dudu escondeu toda comida rapidamente e o sorvete Hahah, fazer o que com esses dois né#DUDUeCAROL #shorts"
lrs0Yo9Hac8,Vincent Gao vs Mall Bros,2023-04-09T17:30:04Z,UCQsGozgHKwNZv_YhU5syOaA,Vincent Gao,24,23.27.04,4925235,108106,138,False,False,"PLEDGE ALLEGIANCE TO YAWAWE EMPIRE:INSTAGRAM: https://www.instagram.com/imvincentgao/TWITTER: https://twitter.com/imvincentgao/SNAPCHAT: https://www.snapchat.com/add/imvincentgao/TIKTOK: https://www.tiktok.com/@imvincentgao/Hi, I'm Vincent Gao and I run the YAWAWE empire. In here, you will find extremely high-energy personalities. If you experience a loss of brain cells watching my videos, welcome to my life!All Business Inquiries: vincentgaobiz@gmail.com"
oWc6RY8U6KQ,MY DAUGHTER'S DREAM VACATION in Alphabetical Order,2023-04-22T14:00:09Z,UCKaCalz5N5ienIbfPzEbYuA,Jordan Matter,24,23.27.04,6365291,97309,68372,False,False,"My daughter Salish and son Hudson attempt their dream vacation in ONLY ONE DAY and in ALPHABETICAL ORDER! Watch every letter to see how you can Facetime us! See Hudson surprise Salish: https://youtu.be/lhAXgNmeUgwFOLLOW SALISH: https://www.instagram.com/saysaymatter/SUBSCRIBE:Salish & me: https://www.youtube.com/@UCKaCalz5N5ienIbfPzEbYuA Hudson: https://www.youtube.com/@UCu-U_yJtljZUrDtyBMKbCvQ Thumbnail art by Aamir Patel (@aamirdzn on Twitter)Subscribe to my Photo Challenges channel to see FATHER VS DAUGHTER: https://www.youtube.com/channel/UCvXY38EnvMGZCDBNMmbJBzQMERCH: https://shopjordanmatter.com/Business Inquiries: info@jordanmatter.comVideo by Sandy ChaseMusic licensed through Artlist and Epidemic SoundWow, if you're still reading you are awesome! BOOOMMMM!!"
pgeoBkb8rBA,Jaemarc Gives The Best Interview Of Steve Harvey's Life! 😂 | Little Big Shots,2023-04-19T16:00:38Z,UC0SFwkGlQonlP69Lb9Gdb-w,Little Big Shots UK,24,23.27.04,1599413,9100,152,False,False,"This little big shot got up and conducted the school choir, on his first day! From Des Moines, Iowa, it's 6-year-old Jaemarc Shabazz. ▶ SUBSCRIBE FOR MORE: http://bit.ly/LittleBigShotsUK▶ CHECK OUT MORE AMAZING DANCERS: https://bit.ly/30WGauh▶ CHECK OUT MORE AMAZING TALENTS: https://bit.ly/32NstP4Little Big Shots is all about showing you some of the funniest and most talented children you’ll ever meet from all over the world 🌍. But this isn’t a competition, we’re not here to judge and there are no prizes – just loads of amazing kids doing incredible things that they love. With Dawn French as the host of this talent show, get ready to laugh as she tries to pick up some new skills from these stars…We’ll upload a new video every week giving you the best moments from the interviews and performances, as well as a few original YouTube exclusive clips!Subscribe to show us some love 💜 and click on the bell 🔔 to find out every time we upload a new video. And remember to leave your comments in the box beneath each video – we’d love to hear what you think of these little superstars!▶︎FACEBOOK: https://www.facebook.com/littlebigshotsuk▶︎TWITTER: https://twitter.com/LilBigShotsUK▶︎INSTAGRAM: https://www.instagram.com/littlebigshotsuk/#LittleBigShots #TalentShow #Talent"
htf7ja8LLBg,SHIRT CHALLENGE ⚽️👕,2023-04-09T06:55:00Z,UClk5AUhvoAzN41inRfdLPYw,Celine & Michiel,24,23.27.04,62435563,1966286,1868,False,False,Abonneer voor meer! :)
S7zSplS-4j4,ROMA ft Abiud - Nipeni Maua Yangu (official Audio),2023-04-19T10:37:19Z,UC63ODHAKoSWF0A7AeMVuHkg,VIVAROMA,10,23.27.04,991132,35185,8393,False,False,NIPENI MAUA YANGU by ROMA MKATOLIKI featuring AbiudAudio produced by Bea Twitter: https://www.twitter.com/Roma_Mkatolikihttps://www.twitter.com/Roma_MkatolikiCopyright (C) 2023 ROMA.---Powered by http://www.vydia.comALL RIGHTS RESERVED.#NIPENIMAUAYANGU #ROMA #ABIUD Kaka Tuchati    ►   https://youtu.be/9EMWM_S1ioINow You Know  ► https://youtu.be/uh0dp8C6UZQKibamia              ► https://youtu.be/TEGAqqpxrY8HIvi Ama Vile     ► https://youtu.be/O6oYcHJfBikZimbabwe          ► https://youtu.be/VGBSIvxrlZsKaolewa              ►  https://youtu.be/uGlN3fiAdXsParaPanda          ►  https://youtu.be/DdA0uyuS-c4Anaitwa Roma   ►  https://youtu.be/2DCgjGkXBToMkombozi          ►  https://youtu.be/bVVnZgwy_SAWatani Wa Jadi  ►    https://youtu.be/yQh-Y-DSW9E
agt9pzj3V-g,GOLDEN BUZZER act Chickenshed bring Alesha to tears! | Auditions | BGT 2023,2023-04-22T19:44:26Z,UCUtZaxDF3hD5VK4xRYFBePQ,Britain's Got Talent,24,23.27.04,1104102,17614,962,False,False,"They represent everything BGT is about, inclusivity, joy, love and pure talent!Huge congratulations to Chickenshed for receiving Alesha Dixon's Golden Buzzer.Enjoy their POWERFUL performance of Emeli Sande's 'Wonder'.See more from Britain's Got Talent at http://itv.com/BGTSUBSCRIBE: http://bit.ly/BGTsubFacebook: http://www.facebook.com/BGTTwitter: http://twitter.com/BGTInstagram: https://www.instagram.com/bgt/TikTok: https://www.tiktok.com/@bgt"
VZxPb_kU4sA,CHEAP vs. EXPENSIVE Fiji Water Challenge! 💰 #shorts,2023-04-12T19:13:10Z,UCBwSufNse8VMBvQM_rCSvgQ,Morgz,24,23.27.04,16845792,636300,1583,False,False,"BALD MARTIN IS OBSESSED WITH FIJI WATER, So Today He Guesses CHEAP VS EXPENSIVE Water! If Bald Martin guesses Which is His Expensive Fiji Water HE WINS! #shorts #funny #youtubeshorts #youtubeshort #short #baldmartin #fijiwater"
q1HTN8-IgQo,Prime MEMORY Test!! 🤯😂,2023-04-15T13:29:44Z,UCoGForHQAmk0_9rI9CABeYw,Woody & Kleiny,24,23.27.04,43845008,1414543,485,False,False,
uJFJ-qM3RK4,I Survived World‘s Toughest Army Routine,2023-04-05T15:00:45Z,UCuJBpMyxlmemsQiivWPcGrQ,Browney Shorts,24,23.27.04,26085838,1620572,3502,False,False,I Survived World‘s Toughest Army Routine #shorts
hXPgfdxFIlg,Fally Ipupa - Mayday (Clip Officiel),2023-04-16T10:00:25Z,UCBFYkrVI8OfHm9PzbAGFqlA,Fally Ipupa,10,23.27.04,1264784,44259,4971,False,False,"'Formule 7', triple album Rumba maintenant disponible : https://FallyIpupa.lnk.to/formule7AY-Abonnez-vous à la chaine : http://po.st/FallyIpupa-Retrouvez Fally Ipupa sur :https://www.instagram.com/fallyipupa01https://www.facebook.com/FallyIpupaOf...https://twitter.com/fallyipupa01"
Wuq8hToKKKw,THE UNDERWORLD - Hollywood English Action Full Movie | Dwayne Johnson Rock Superhit Action Movie,2023-04-20T14:30:10Z,UCq71uPvIx7A96590hKagGbg,Blockbuster English Movies,23,23.27.04,2439247,13634,268,False,False,"Presenting Hollywood English Movie Full Action HD (Hollywood Movie English, Action movies, English Movies)  THE UNDERWORLD Exclusively on @blockbusterenglishmovies  Sit back & enjoySubscribe Us For Best Full Movies in English for FREE - https://www.youtube.com/channel/UCq71uPvIx7A96590hKagGbgSynopsis:At 18 years old, Jason receives a mandatory 10-year prison sentence after being caught with a package that contained illegal drugs, although he was unaware of its contents. His father, businessman John Matthews, is devastated. When Jason turns down a chance to lessen his sentence by manufacturing evidence to implicate someone else, John begs to be sent under cover instead, but the already dangerous venture turns deadly after he exposes a major player in the Mexican drug trade.Subscribe Us For Best Full Movies in English for FREE - https://www.youtube.com/channel/UCq71uPvIx7A96590hKagGbg#theunderworld #actionmovie #hollywoodmovie"
